original.file	seg.file	perimeter	surface.area	dissection	compactness
19-3333-3a.jpeg	19-3333-3a_0.jpg	11.052930323336657	0.9450935791015624	0.030944248452363734	129.26473254497324
19-3333-3a.jpeg	19-3333-3a_1.jpg	7.5509897569468505	0.6196838704427083	0.04347328128859272	92.01053800025879
19-3333-3a.jpeg	19-3333-3a_2.jpg	10.243454984169913	0.8595428982204861	0.03276684458612384	122.0746169038787
19-3333-3a.jpeg	19-3333-3a_3.jpg	12.964853703892869	0.9419223659939236	0.02241505762169863	178.4514707706059
19-3333-3a.jpeg	19-3333-3a_4.jpg	9.870766563614302	0.7104958821614583	0.029168882698707987	137.13243806137206
1133-6b.jpeg	1133-6b_0.jpg	179.09457676589474	23.66561025390625	0.0029512964077311483	1355.336586837463
1133-6b.jpeg	1133-6b_1.jpg	250.06533913980613	20.26592565646701	0.001296341538736074	3085.606593999895
1133-6b.jpeg	1133-6b_2.jpg	212.20788537812547	20.16805048828125	0.0017914342610067155	2232.847772908037
1133-6b.jpeg	1133-6b_3.jpg	145.45202441615842	14.806249853515626	0.0027994036513952557	1428.8757528791366
1133-6b.jpeg	1133-6b_4.jpg	111.17705506809114	6.499833702256945	0.002103448603582697	1901.63904798387
1133-6b.jpeg	1133-6b_5.jpg	24.27875327472603	1.5346509250217013	0.010413982254980126	384.09898366085065
1133-6b.jpeg	1133-6b_6.jpg	24.257120453894025	1.6187601453993057	0.011004340121481848	363.4929451327572
1133-6b.jpeg	1133-6b_7.jpg	15.335739521669277	0.7110003933376736	0.012092619435237779	330.78027646715134
1133-6b.jpeg	1133-6b_8.jpg	25.09733929389412	1.3141074679904514	0.008345176198407748	479.3188190278351
1133-6b.jpeg	1133-6b_9.jpg	18.740985203059527	1.184808460828993	0.013493459275594461	296.4399208759444
1133-6c.jpeg	1133-6c_0.jpg	221.90256812368332	12.142719135199652	0.0009863959585784962	4055.166655147731
1133-6c.jpeg	1133-6c_1.jpg	189.0339919656186	14.256765109592015	0.0015958834620205657	2506.4486819955864
1133-6c.jpeg	1133-6c_2.jpg	176.8841131445053	19.273191807725695	0.002463973189232628	1623.3942875189102
1133-6c.jpeg	1133-6c_3.jpg	193.3891142181198	22.210744167751738	0.0023755219773433254	1683.840451972335
1133-6c.jpeg	1133-6c_4.jpg	194.74196729201205	23.41616551378038	0.0024697708735196035	1619.583437025358
1133-6c.jpeg	1133-6c_5.jpg	3.3471199061121197	0.14090276421440973	0.050307989678847496	79.51023337515393
1133-6c.jpeg	1133-6c_6.jpg	20.367666854448203	1.1924482014973958	0.011497858208899724	347.8908790946706
1133-6c.jpeg	1133-6c_7.jpg	23.482715484450004	1.2331694607204862	0.008945118943810242	447.1712478197824
1133-6c.jpeg	1133-6c_8.jpg	3.476919878333957	0.18839888780381944	0.06233743954136149	64.16689600069252
1133-6c.jpeg	1133-6c_9.jpg	21.715357573896846	1.4841277343750001	0.012589175915869454	317.7332675888456
1133-6c.jpeg	1133-6c_10.jpg	17.20497395583734	1.1658532552083334	0.015754181403269753	253.90084686785485
3311-5e.jpeg	3311-5e_0.jpg	182.03216922755746	12.034033013237847	0.0014526965359242929	2753.5000608058585
3311-5e.jpeg	3311-5e_1.jpg	178.13625196561284	23.602258064778646	0.0029751504000316777	1344.4698459470858
3311-5e.jpeg	3311-5e_2.jpg	56.79539851696547	5.648074690755209	0.007003806196575922	571.1180303583433
3311-5e.jpeg	3311-5e_3.jpg	37.877992306680156	4.656854375542535	0.012983110267806406	308.0925847112773
3311-5e.jpeg	3311-5e_4.jpg	186.6618639545062	19.94786739637587	0.0022900515963494676	1746.6855359837011
19-1233-2a.jpeg	19-1233-2a_0.jpg	42.00749806529139	4.47652766655816	0.01014723298642101	394.1961326159344
19-1233-2a.jpeg	19-1233-2a_1.jpg	41.73578852084748	4.708819026692709	0.01081321267234986	369.917814548148
19-1233-2a.jpeg	19-1233-2a_2.jpg	41.42996536890323	4.508095651584202	0.010505675278421535	380.7465863918264
19-1233-2a.jpeg	19-1233-2a_3.jpg	41.36460844056974	5.256646091037327	0.012288840141140567	325.4985787152365
19-1233-2a.jpeg	19-1233-2a_4.jpg	41.05149349723604	4.654403892686632	0.01104755404366099	362.07109593595266
1133-6d.jpeg	1133-6d_0.jpg	525.4063934593393	22.180185205078125	0.00032139154919195225	12445.877964298887
1133-6d.jpeg	1133-6d_1.jpg	207.96324010534738	8.986569289822048	0.0008311526007371058	4812.593976668795
1133-6d.jpeg	1133-6d_2.jpg	0.9146169297224032	0.012036195203993056	0.05755336779504344	69.50071130927779
1133-6d.jpeg	1133-6d_3.jpg	4.836873948334928	0.11863219943576389	0.020283039408125564	197.20910261593068
1133-6d.jpeg	1133-6d_4.jpg	1.9110183763894852	0.046415028211805556	0.050838049958351623	78.68122406891975
1133-6d.jpeg	1133-6d_5.jpg	2.3086757269452796	0.06082963324652778	0.04565089701773095	87.62149840005088
1133-6d.jpeg	1133-6d_6.jpg	2.475252561111958	0.062126947699652775	0.04056028252767806	98.61864244339097
1133-6d.jpeg	1133-6d_7.jpg	10.03377513916975	0.24764291449652776	0.009839140669790867	406.53956826546937
1133-6d.jpeg	1133-6d_8.jpg	291.69883859620825	13.256679812282986	0.0006231970061368414	6418.516072141851
1133-6d.jpeg	1133-6d_9.jpg	2.1086921375007512	0.04792856174045139	0.04311496427553016	92.77521313569068
1133-6d.jpeg	1133-6d_10.jpg	0.9984096069447715	0.01938764377170139	0.07779783658688127	51.41531147248512
1133-6d.jpeg	1133-6d_11.jpg	5.792835638613032	0.13773155110677082	0.01641765091433637	243.6402150874754
1133-6d.jpeg	1133-6d_12.jpg	0.8783487680558058	0.019315570746527778	0.10014598529361884	39.94169100510986
1133-6d.jpeg	1133-6d_13.jpg	16.2080904497273	0.6182424099392361	0.009413585714780607	424.9177859738885
1133-6d.jpeg	1133-6d_14.jpg	0.707402187222507	0.011459611002604167	0.09160033679731615	43.66796171121936
1133-6d.jpeg	1133-6d_15.jpg	24.536157310841105	0.6766936333550347	0.004496131316178761	889.6537308878202
1133-6d.jpeg	1133-6d_16.jpg	1.2747994463893007	0.027315676540798608	0.06723388706245272	59.49380847614017
1133-6d.jpeg	1133-6d_17.jpg	4.613429769168087	0.1926511962890625	0.03620627736872197	110.4780797888804
1133-6d.jpeg	1133-6d_18.jpg	1.6782831258339224	0.06587474500868055	0.09355101039185099	42.75742168091464
1133-6d.jpeg	1133-6d_19.jpg	41.50229466001377	1.9651431043836805	0.004563625037114359	876.4961992866209
1133-6d.jpeg	1133-6d_20.jpg	8.094478364447186	0.2913191677517361	0.017784895541832314	224.9099518516427
1133-6d.jpeg	1133-6d_21.jpg	1.9728070461117502	0.07834337836371527	0.08051801616705942	49.678322820333385
1133-6d.jpeg	1133-6d_22.jpg	0.7225713455557249	0.011892049153645834	0.09110772804124047	43.904069237566496
1133-6d.jpeg	1133-6d_23.jpg	1.1275116072225535	0.034306759982638886	0.10794378754429157	37.05632432397944
1133-6d.jpeg	1133-6d_24.jpg	139.23738174560168	5.453405449761285	0.0011251646596312731	3555.0352259649153
1133-6d.jpeg	1133-6d_25.jpg	2.0170132130561984	0.05873951551649306	0.057752776105163946	69.26073982515173
