"Plot Title: 20168507"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168507, SEN S/N: 20168507)","Coupler Attached (LGR S/N: 20168507)","Host Connected (LGR S/N: 20168507)","End Of File (LGR S/N: 20168507)"
1,09/26/17 12:00:00 AM,47.982,,,
2,09/26/17 01:30:00 AM,46.188,,,
3,09/26/17 03:00:00 AM,44.922,,,
4,09/26/17 04:30:00 AM,43.831,,,
5,09/26/17 06:00:00 AM,42.915,,,
6,09/26/17 07:30:00 AM,41.994,,,
7,09/26/17 09:00:00 AM,41.810,,,
8,09/26/17 10:30:00 AM,42.363,,,
9,09/26/17 12:00:00 PM,53.100,,,
10,09/26/17 01:30:00 PM,63.797,,,
11,09/26/17 03:00:00 PM,68.934,,,
12,09/26/17 04:30:00 PM,69.449,,,
13,09/26/17 06:00:00 PM,67.564,,,
14,09/26/17 07:30:00 PM,61.741,,,
15,09/26/17 09:00:00 PM,55.884,,,
16,09/26/17 10:30:00 PM,52.750,,,
17,09/27/17 12:00:00 AM,50.290,,,
18,09/27/17 01:30:00 AM,48.517,,,
19,09/27/17 03:00:00 AM,47.088,,,
20,09/27/17 04:30:00 AM,46.008,,,
21,09/27/17 06:00:00 AM,44.922,,,
22,09/27/17 07:30:00 AM,44.195,,,
23,09/27/17 09:00:00 AM,43.831,,,
24,09/27/17 10:30:00 AM,44.560,,,
25,09/27/17 12:00:00 PM,55.189,,,
26,09/27/17 01:30:00 PM,66.022,,,
27,09/27/17 03:00:00 PM,71.168,,,
28,09/27/17 04:30:00 PM,72.718,,,
29,09/27/17 06:00:00 PM,70.824,,,
30,09/27/17 07:30:00 PM,64.825,,,
31,09/27/17 09:00:00 PM,59.164,,,
32,09/27/17 10:30:00 PM,55.884,,,
33,09/28/17 12:00:00 AM,53.449,,,
34,09/28/17 01:30:00 AM,51.874,,,
35,09/28/17 03:00:00 AM,50.290,,,
36,09/28/17 04:30:00 AM,49.228,,,
37,09/28/17 06:00:00 AM,48.160,,,
38,09/28/17 07:30:00 AM,47.266,,,
39,09/28/17 09:00:00 AM,46.908,,,
40,09/28/17 10:30:00 AM,47.624,,,
41,09/28/17 12:00:00 PM,56.404,,,
42,09/28/17 01:30:00 PM,66.879,,,
43,09/28/17 03:00:00 PM,72.718,,,
44,09/28/17 04:30:00 PM,72.545,,,
45,09/28/17 06:00:00 PM,69.278,,,
46,09/28/17 07:30:00 PM,64.652,,,
47,09/28/17 09:00:00 PM,60.024,,,
48,09/28/17 10:30:00 PM,56.750,,,
49,09/29/17 12:00:00 AM,54.669,,,
50,09/29/17 01:30:00 AM,53.274,,,
51,09/29/17 03:00:00 AM,52.576,,,
52,09/29/17 04:30:00 AM,51.523,,,
53,09/29/17 06:00:00 AM,50.995,,,
54,09/29/17 07:30:00 AM,50.995,,,
55,09/29/17 09:00:00 AM,51.523,,,
56,09/29/17 10:30:00 AM,53.100,,,
57,09/29/17 12:00:00 PM,58.993,,,
58,09/29/17 01:30:00 PM,66.708,,,
59,09/29/17 03:00:00 PM,67.392,,,
60,09/29/17 04:30:00 PM,72.372,,,
61,09/29/17 06:00:00 PM,70.308,,,
62,09/29/17 07:30:00 PM,65.509,,,
63,09/29/17 09:00:00 PM,60.883,,,
64,09/29/17 10:30:00 PM,57.441,,,
65,09/30/17 12:00:00 AM,55.017,,,
66,09/30/17 01:30:00 AM,53.100,,,
67,09/30/17 03:00:00 AM,51.699,,,
68,09/30/17 04:30:00 AM,50.643,,,
69,09/30/17 06:00:00 AM,50.466,,,
70,09/30/17 07:30:00 AM,50.643,,,
71,09/30/17 09:00:00 AM,51.346,,,
72,09/30/17 10:30:00 AM,52.925,,,
73,09/30/17 12:00:00 PM,55.537,,,
74,09/30/17 01:30:00 PM,56.230,,,
75,09/30/17 03:00:00 PM,57.614,,,
76,09/30/17 04:30:00 PM,61.912,,,
77,09/30/17 06:00:00 PM,57.614,,,
78,09/30/17 07:30:00 PM,54.322,,,
79,09/30/17 09:00:00 PM,52.925,,,
80,09/30/17 10:30:00 PM,50.995,,,
81,10/01/17 12:00:00 AM,49.759,,,
82,10/01/17 01:30:00 AM,47.982,,,
83,10/01/17 03:00:00 AM,46.369,,,
84,10/01/17 04:30:00 AM,45.466,,,
85,10/01/17 06:00:00 AM,44.922,,,
86,10/01/17 07:30:00 AM,44.742,,,
87,10/01/17 09:00:00 AM,45.286,,,
88,10/01/17 10:30:00 AM,46.548,,,
89,10/01/17 12:00:00 PM,49.582,,,
90,10/01/17 01:30:00 PM,54.842,,,
91,10/01/17 03:00:00 PM,55.884,,,
92,10/01/17 04:30:00 PM,56.577,,,
93,10/01/17 06:00:00 PM,53.623,,,
94,10/01/17 07:30:00 PM,50.466,,,
95,10/01/17 09:00:00 PM,48.160,,,
96,10/01/17 10:30:00 PM,46.188,,,
97,10/02/17 12:00:00 AM,44.922,,,
98,10/02/17 01:30:00 AM,43.831,,,
99,10/02/17 03:00:00 AM,42.363,,,
100,10/02/17 04:30:00 AM,41.254,,,
101,10/02/17 06:00:00 AM,41.625,,,
102,10/02/17 07:30:00 AM,41.994,,,
103,10/02/17 09:00:00 AM,42.548,,,
104,10/02/17 10:30:00 AM,43.831,,,
105,10/02/17 12:00:00 PM,47.624,,,
106,10/02/17 01:30:00 PM,52.925,,,
107,10/02/17 03:00:00 PM,61.741,,,
108,10/02/17 04:30:00 PM,64.310,,,
109,10/02/17 06:00:00 PM,58.476,,,
110,10/02/17 07:30:00 PM,54.322,,,
111,10/02/17 09:00:00 PM,50.466,,,
112,10/02/17 10:30:00 PM,48.339,,,
113,10/03/17 12:00:00 AM,46.728,,,
114,10/03/17 01:30:00 AM,45.648,,,
115,10/03/17 03:00:00 AM,44.742,,,
116,10/03/17 04:30:00 AM,43.099,,,
117,10/03/17 06:00:00 AM,41.439,,,
118,10/03/17 07:30:00 AM,40.509,,,
119,10/03/17 09:00:00 AM,39.760,,,
120,10/03/17 10:30:00 AM,39.760,,,
121,10/03/17 12:00:00 PM,50.290,,,
122,10/03/17 01:30:00 PM,59.680,,,
123,10/03/17 03:00:00 PM,64.481,,,
124,10/03/17 04:30:00 PM,67.564,,,
125,10/03/17 06:00:00 PM,65.509,,,
126,10/03/17 07:30:00 PM,59.337,,,
127,10/03/17 09:00:00 PM,54.147,,,
128,10/03/17 10:30:00 PM,51.172,,,
129,10/04/17 12:00:00 AM,50.290,,,
