"Plot Title: 20168491"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168491, SEN S/N: 20168491)","Coupler Attached (LGR S/N: 20168491)","Host Connected (LGR S/N: 20168491)","End Of File (LGR S/N: 20168491)"
1,09/26/17 12:00:00 AM,41.254,,,
2,09/26/17 01:30:00 AM,40.321,,,
3,09/26/17 03:00:00 AM,39.573,,,
4,09/26/17 04:30:00 AM,38.818,,,
5,09/26/17 06:00:00 AM,38.250,,,
6,09/26/17 07:30:00 AM,37.870,,,
7,09/26/17 09:00:00 AM,37.488,,,
8,09/26/17 10:30:00 AM,37.870,,,
9,09/26/17 12:00:00 PM,39.007,,,
10,09/26/17 01:30:00 PM,40.321,,,
11,09/26/17 03:00:00 PM,41.254,,,
12,09/26/17 04:30:00 PM,42.179,,,
13,09/26/17 06:00:00 PM,42.732,,,
14,09/26/17 07:30:00 PM,42.548,,,
15,09/26/17 09:00:00 PM,41.810,,,
16,09/26/17 10:30:00 PM,41.067,,,
17,09/27/17 12:00:00 AM,40.321,,,
18,09/27/17 01:30:00 AM,39.760,,,
19,09/27/17 03:00:00 AM,39.196,,,
20,09/27/17 04:30:00 AM,38.629,,,
21,09/27/17 06:00:00 AM,38.250,,,
22,09/27/17 07:30:00 AM,37.870,,,
23,09/27/17 09:00:00 AM,37.870,,,
24,09/27/17 10:30:00 AM,38.440,,,
25,09/27/17 12:00:00 PM,39.947,,,
26,09/27/17 01:30:00 PM,41.254,,,
27,09/27/17 03:00:00 PM,42.548,,,
28,09/27/17 04:30:00 PM,43.466,,,
29,09/27/17 06:00:00 PM,44.195,,,
30,09/27/17 07:30:00 PM,44.195,,,
31,09/27/17 09:00:00 PM,43.466,,,
32,09/27/17 10:30:00 PM,42.732,,,
33,09/28/17 12:00:00 AM,41.994,,,
34,09/28/17 01:30:00 AM,41.625,,,
35,09/28/17 03:00:00 AM,41.254,,,
36,09/28/17 04:30:00 AM,40.696,,,
37,09/28/17 06:00:00 AM,40.321,,,
38,09/28/17 07:30:00 AM,39.947,,,
39,09/28/17 09:00:00 AM,39.947,,,
40,09/28/17 10:30:00 AM,40.509,,,
41,09/28/17 12:00:00 PM,42.179,,,
42,09/28/17 01:30:00 PM,43.831,,,
43,09/28/17 03:00:00 PM,44.922,,,
44,09/28/17 04:30:00 PM,45.828,,,
45,09/28/17 06:00:00 PM,46.369,,,
46,09/28/17 07:30:00 PM,46.188,,,
47,09/28/17 09:00:00 PM,45.286,,,
48,09/28/17 10:30:00 PM,44.379,,,
49,09/29/17 12:00:00 AM,43.648,,,
50,09/29/17 01:30:00 AM,43.099,,,
51,09/29/17 03:00:00 AM,42.915,,,
52,09/29/17 04:30:00 AM,42.548,,,
53,09/29/17 06:00:00 AM,42.363,,,
54,09/29/17 07:30:00 AM,42.363,,,
55,09/29/17 09:00:00 AM,42.915,,,
56,09/29/17 10:30:00 AM,44.013,,,
57,09/29/17 12:00:00 PM,46.188,,,
58,09/29/17 01:30:00 PM,46.728,,,
59,09/29/17 03:00:00 PM,47.088,,,
60,09/29/17 04:30:00 PM,47.266,,,
61,09/29/17 06:00:00 PM,47.624,,,
62,09/29/17 07:30:00 PM,47.266,,,
63,09/29/17 09:00:00 PM,46.188,,,
64,09/29/17 10:30:00 PM,45.104,,,
65,09/30/17 12:00:00 AM,44.195,,,
66,09/30/17 01:30:00 AM,43.282,,,
67,09/30/17 03:00:00 AM,42.548,,,
68,09/30/17 04:30:00 AM,41.994,,,
69,09/30/17 06:00:00 AM,41.810,,,
70,09/30/17 07:30:00 AM,42.179,,,
71,09/30/17 09:00:00 AM,42.732,,,
72,09/30/17 10:30:00 AM,43.648,,,
73,09/30/17 12:00:00 PM,45.104,,,
74,09/30/17 01:30:00 PM,45.828,,,
75,09/30/17 03:00:00 PM,46.728,,,
76,09/30/17 04:30:00 PM,47.446,,,
77,09/30/17 06:00:00 PM,47.088,,,
78,09/30/17 07:30:00 PM,45.828,,,
79,09/30/17 09:00:00 PM,45.286,,,
80,09/30/17 10:30:00 PM,44.379,,,
81,10/01/17 12:00:00 AM,43.648,,,
82,10/01/17 01:30:00 AM,42.732,,,
83,10/01/17 03:00:00 AM,41.810,,,
84,10/01/17 04:30:00 AM,41.067,,,
85,10/01/17 06:00:00 AM,40.509,,,
86,10/01/17 07:30:00 AM,40.134,,,
87,10/01/17 09:00:00 AM,40.321,,,
88,10/01/17 10:30:00 AM,40.696,,,
89,10/01/17 12:00:00 PM,41.994,,,
90,10/01/17 01:30:00 PM,42.548,,,
91,10/01/17 03:00:00 PM,43.282,,,
92,10/01/17 04:30:00 PM,43.099,,,
93,10/01/17 06:00:00 PM,43.099,,,
94,10/01/17 07:30:00 PM,42.179,,,
95,10/01/17 09:00:00 PM,41.067,,,
96,10/01/17 10:30:00 PM,40.321,,,
97,10/02/17 12:00:00 AM,39.760,,,
98,10/02/17 01:30:00 AM,39.007,,,
99,10/02/17 03:00:00 AM,38.250,,,
100,10/02/17 04:30:00 AM,37.488,,,
101,10/02/17 06:00:00 AM,37.297,,,
102,10/02/17 07:30:00 AM,37.297,,,
103,10/02/17 09:00:00 AM,37.488,,,
104,10/02/17 10:30:00 AM,38.250,,,
105,10/02/17 12:00:00 PM,39.760,,,
106,10/02/17 01:30:00 PM,40.509,,,
107,10/02/17 03:00:00 PM,40.881,,,
108,10/02/17 04:30:00 PM,40.881,,,
109,10/02/17 06:00:00 PM,40.696,,,
110,10/02/17 07:30:00 PM,40.321,,,
111,10/02/17 09:00:00 PM,39.384,,,
112,10/02/17 10:30:00 PM,38.818,,,
113,10/03/17 12:00:00 AM,38.250,,,
114,10/03/17 01:30:00 AM,37.679,,,
115,10/03/17 03:00:00 AM,37.488,,,
116,10/03/17 04:30:00 AM,36.723,,,
117,10/03/17 06:00:00 AM,36.145,,,
118,10/03/17 07:30:00 AM,35.564,,,
119,10/03/17 09:00:00 AM,35.370,,,
120,10/03/17 10:30:00 AM,35.370,,,
121,10/03/17 12:00:00 PM,35.758,,,
122,10/03/17 01:30:00 PM,36.914,,,
123,10/03/17 03:00:00 PM,38.440,,,
124,10/03/17 04:30:00 PM,39.007,,,
125,10/03/17 06:00:00 PM,39.384,,,
126,10/03/17 07:30:00 PM,39.384,,,
127,10/03/17 09:00:00 PM,38.818,,,
128,10/03/17 10:30:00 PM,38.250,,,
129,10/04/17 12:00:00 AM,38.440,,,
130,10/04/17 01:30:00 AM,39.196,,,
131,10/04/17 03:00:00 AM,39.573,,,
132,10/04/17 04:30:00 AM,39.573,,,
133,10/04/17 06:00:00 AM,39.573,,,
134,10/04/17 07:30:00 AM,39.196,,,
135,10/04/17 09:00:00 AM,39.573,,,
136,10/04/17 10:30:00 AM,40.134,,,
137,10/04/17 12:00:00 PM,41.439,,,
138,10/04/17 01:30:00 PM,42.548,,,
139,10/04/17 03:00:00 PM,42.915,,,
140,10/04/17 04:30:00 PM,43.466,,,
141,10/04/17 06:00:00 PM,43.282,,,
142,10/04/17 07:30:00 PM,42.363,,,
143,10/04/17 09:00:00 PM,41.439,,,
144,10/04/17 10:30:00 PM,40.509,,,
145,10/05/17 12:00:00 AM,39.573,,,
146,10/05/17 01:30:00 AM,38.818,,,
147,10/05/17 03:00:00 AM,38.061,,,
148,10/05/17 04:30:00 AM,37.488,,,
149,10/05/17 06:00:00 AM,37.107,,,
150,10/05/17 07:30:00 AM,36.723,,,
151,10/05/17 09:00:00 AM,36.531,,,
152,10/05/17 10:30:00 AM,37.107,,,
153,10/05/17 12:00:00 PM,38.818,,,
154,10/05/17 01:30:00 PM,40.696,,,
155,10/05/17 03:00:00 PM,41.439,,,
156,10/05/17 04:30:00 PM,41.994,,,
157,10/05/17 06:00:00 PM,42.179,,,
158,10/05/17 07:30:00 PM,41.994,,,
159,10/05/17 09:00:00 PM,41.625,,,
160,10/05/17 10:30:00 PM,40.881,,,
161,10/06/17 12:00:00 AM,39.947,,,
162,10/06/17 01:30:00 AM,39.007,,,
163,10/06/17 03:00:00 AM,38.250,,,
164,10/06/17 04:30:00 AM,37.488,,,
165,10/06/17 06:00:00 AM,36.914,,,
166,10/06/17 07:30:00 AM,36.531,,,
167,10/06/17 09:00:00 AM,36.145,,,
168,10/06/17 10:30:00 AM,36.723,,,
169,10/06/17 12:00:00 PM,38.061,,,
170,10/06/17 01:30:00 PM,38.818,,,
171,10/06/17 03:00:00 PM,40.509,,,
172,10/06/17 04:30:00 PM,41.067,,,
173,10/06/17 06:00:00 PM,41.439,,,
174,10/06/17 07:30:00 PM,41.067,,,
175,10/06/17 09:00:00 PM,40.321,,,
176,10/06/17 10:30:00 PM,39.760,,,
177,10/07/17 12:00:00 AM,39.007,,,
178,10/07/17 01:30:00 AM,38.629,,,
179,10/07/17 03:00:00 AM,38.061,,,
180,10/07/17 04:30:00 AM,37.870,,,
181,10/07/17 06:00:00 AM,37.679,,,
182,10/07/17 07:30:00 AM,37.679,,,
183,10/07/17 09:00:00 AM,37.870,,,
184,10/07/17 10:30:00 AM,39.196,,,
185,10/07/17 12:00:00 PM,40.509,,,
186,10/07/17 01:30:00 PM,41.439,,,
187,10/07/17 03:00:00 PM,42.179,,,
188,10/07/17 04:30:00 PM,43.099,,,
189,10/07/17 06:00:00 PM,43.648,,,
190,10/07/17 07:30:00 PM,43.831,,,
191,10/07/17 09:00:00 PM,43.831,,,
192,10/07/17 10:30:00 PM,44.013,,,
193,10/08/17 12:00:00 AM,44.013,,,
194,10/08/17 01:30:00 AM,43.648,,,
195,10/08/17 03:00:00 AM,42.732,,,
196,10/08/17 04:30:00 AM,41.994,,,
197,10/08/17 06:00:00 AM,41.439,,,
198,10/08/17 07:30:00 AM,40.881,,,
199,10/08/17 09:00:00 AM,40.881,,,
200,10/08/17 10:30:00 AM,40.881,,,
201,10/08/17 12:00:00 PM,41.254,,,
202,10/08/17 01:30:00 PM,41.625,,,
203,10/08/17 03:00:00 PM,41.625,,,
204,10/08/17 04:30:00 PM,41.254,,,
205,10/08/17 06:00:00 PM,40.696,,,
206,10/08/17 07:30:00 PM,39.760,,,
207,10/08/17 09:00:00 PM,38.818,,,
208,10/08/17 10:30:00 PM,37.870,,,
209,10/09/17 12:00:00 AM,37.107,,,
210,10/09/17 01:30:00 AM,36.338,,,
211,10/09/17 03:00:00 AM,35.564,,,
212,10/09/17 04:30:00 AM,35.370,,,
213,10/09/17 06:00:00 AM,34.981,,,
214,10/09/17 07:30:00 AM,34.590,,,
215,10/09/17 09:00:00 AM,34.394,,,
216,10/09/17 10:30:00 AM,34.394,,,
217,10/09/17 12:00:00 PM,34.394,,,
218,10/09/17 01:30:00 PM,34.590,,,
219,10/09/17 03:00:00 PM,35.564,,,
220,10/09/17 04:30:00 PM,36.338,,,
221,10/09/17 06:00:00 PM,36.723,,,
222,10/09/17 07:30:00 PM,36.338,,,
223,10/09/17 09:00:00 PM,35.758,,,
224,10/09/17 10:30:00 PM,35.175,,,
225,10/10/17 12:00:00 AM,34.590,,,
226,10/10/17 01:30:00 AM,34.394,,,
227,10/10/17 03:00:00 AM,34.198,,,
228,10/10/17 04:30:00 AM,34.002,,,
229,10/10/17 06:00:00 AM,33.805,,,
230,10/10/17 07:30:00 AM,33.805,,,
231,10/10/17 09:00:00 AM,33.607,,,
232,10/10/17 10:30:00 AM,33.805,,,
233,10/10/17 12:00:00 PM,34.002,,,
234,10/10/17 01:30:00 PM,35.951,,,
235,10/10/17 03:00:00 PM,37.107,,,
236,10/10/17 04:30:00 PM,38.061,,,
237,10/10/17 06:00:00 PM,38.440,,,
238,10/10/17 07:30:00 PM,38.250,,,
239,10/10/17 09:00:00 PM,37.488,,,
240,10/10/17 10:30:00 PM,36.723,,,
241,10/11/17 12:00:00 AM,35.951,,,
242,10/11/17 01:30:00 AM,35.370,,,
243,10/11/17 03:00:00 AM,34.981,,,
244,10/11/17 04:30:00 AM,34.590,,,
245,10/11/17 06:00:00 AM,34.590,,,
246,10/11/17 07:30:00 AM,34.394,,,
247,10/11/17 09:00:00 AM,34.394,,,
248,10/11/17 10:30:00 AM,34.786,,,
249,10/11/17 12:00:00 PM,36.145,,,
250,10/11/17 01:30:00 PM,37.870,,,
251,10/11/17 03:00:00 PM,39.196,,,
252,10/11/17 04:30:00 PM,40.134,,,
253,10/11/17 06:00:00 PM,40.696,,,
254,10/11/17 07:30:00 PM,40.696,,,
255,10/11/17 09:00:00 PM,40.509,,,
256,10/11/17 10:30:00 PM,40.134,,,
257,10/12/17 12:00:00 AM,39.573,,,
258,10/12/17 01:30:00 AM,39.196,,,
259,10/12/17 03:00:00 AM,38.818,,,
260,10/12/17 04:30:00 AM,38.440,,,
261,10/12/17 06:00:00 AM,38.061,,,
262,10/12/17 07:30:00 AM,37.297,,,
263,10/12/17 09:00:00 AM,36.531,,,
264,10/12/17 10:30:00 AM,36.531,,,
265,10/12/17 12:00:00 PM,36.723,,,
266,10/12/17 01:30:00 PM,36.914,,,
267,10/12/17 03:00:00 PM,36.914,,,
268,10/12/17 04:30:00 PM,37.107,,,
269,10/12/17 06:00:00 PM,37.297,,,
270,10/12/17 07:30:00 PM,36.723,,,
271,10/12/17 09:00:00 PM,35.564,,,
272,10/12/17 10:30:00 PM,34.786,,,
273,10/13/17 12:00:00 AM,34.394,,,
274,10/13/17 01:30:00 AM,34.198,,,
275,10/13/17 03:00:00 AM,33.805,,,
276,10/13/17 04:30:00 AM,33.607,,,
277,10/13/17 06:00:00 AM,33.411,,,
278,10/13/17 07:30:00 AM,33.213,,,
279,10/13/17 09:00:00 AM,33.013,,,
280,10/13/17 10:30:00 AM,33.213,,,
281,10/13/17 12:00:00 PM,33.213,,,
282,10/13/17 01:30:00 PM,33.213,,,
283,10/13/17 03:00:00 PM,33.607,,,
284,10/13/17 04:30:00 PM,34.590,,,
285,10/13/17 06:00:00 PM,35.370,,,
286,10/13/17 07:30:00 PM,35.370,,,
287,10/13/17 09:00:00 PM,34.786,,,
288,10/13/17 10:30:00 PM,34.981,,,
289,10/14/17 12:00:00 AM,34.981,,,
290,10/14/17 01:30:00 AM,35.370,,,
291,10/14/17 03:00:00 AM,34.981,,,
292,10/14/17 04:30:00 AM,34.786,,,
293,10/14/17 06:00:00 AM,34.786,,,
294,10/14/17 07:30:00 AM,34.590,,,
295,10/14/17 09:00:00 AM,34.590,,,
296,10/14/17 10:30:00 AM,34.590,,,
297,10/14/17 12:00:00 PM,34.786,,,
