"Plot Title: 20168494"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168494, SEN S/N: 20168494)","Coupler Attached (LGR S/N: 20168494)","Host Connected (LGR S/N: 20168494)","End Of File (LGR S/N: 20168494)"
1,09/28/17 12:00:00 AM,44.922,,,
2,09/28/17 01:30:00 AM,44.560,,,
3,09/28/17 03:00:00 AM,44.379,,,
4,09/28/17 04:30:00 AM,44.195,,,
5,09/28/17 06:00:00 AM,43.831,,,
6,09/28/17 07:30:00 AM,43.648,,,
7,09/28/17 09:00:00 AM,43.466,,,
8,09/28/17 10:30:00 AM,43.648,,,
9,09/28/17 12:00:00 PM,44.379,,,
10,09/28/17 01:30:00 PM,45.466,,,
11,09/28/17 03:00:00 PM,46.548,,,
12,09/28/17 04:30:00 PM,47.088,,,
13,09/28/17 06:00:00 PM,47.266,,,
14,09/28/17 07:30:00 PM,46.908,,,
15,09/28/17 09:00:00 PM,46.548,,,
16,09/28/17 10:30:00 PM,46.008,,,
17,09/29/17 12:00:00 AM,45.648,,,
18,09/29/17 01:30:00 AM,45.286,,,
19,09/29/17 03:00:00 AM,45.104,,,
20,09/29/17 04:30:00 AM,44.922,,,
21,09/29/17 06:00:00 AM,44.742,,,
22,09/29/17 07:30:00 AM,44.742,,,
23,09/29/17 09:00:00 AM,44.742,,,
24,09/29/17 10:30:00 AM,45.286,,,
25,09/29/17 12:00:00 PM,46.188,,,
26,09/29/17 01:30:00 PM,47.088,,,
27,09/29/17 03:00:00 PM,47.266,,,
28,09/29/17 04:30:00 PM,47.624,,,
29,09/29/17 06:00:00 PM,47.624,,,
30,09/29/17 07:30:00 PM,47.446,,,
31,09/29/17 09:00:00 PM,46.908,,,
32,09/29/17 10:30:00 PM,46.369,,,
33,09/30/17 12:00:00 AM,46.008,,,
34,09/30/17 01:30:00 AM,45.466,,,
35,09/30/17 03:00:00 AM,45.104,,,
36,09/30/17 04:30:00 AM,44.742,,,
37,09/30/17 06:00:00 AM,44.560,,,
38,09/30/17 07:30:00 AM,44.560,,,
39,09/30/17 09:00:00 AM,44.742,,,
40,09/30/17 10:30:00 AM,45.104,,,
41,09/30/17 12:00:00 PM,45.648,,,
42,09/30/17 01:30:00 PM,46.188,,,
43,09/30/17 03:00:00 PM,46.728,,,
44,09/30/17 04:30:00 PM,47.266,,,
45,09/30/17 06:00:00 PM,47.266,,,
46,09/30/17 07:30:00 PM,45.828,,,
47,09/30/17 09:00:00 PM,45.828,,,
48,09/30/17 10:30:00 PM,45.466,,,
49,10/01/17 12:00:00 AM,45.104,,,
50,10/01/17 01:30:00 AM,44.560,,,
51,10/01/17 03:00:00 AM,44.195,,,
52,10/01/17 04:30:00 AM,43.831,,,
53,10/01/17 06:00:00 AM,43.648,,,
54,10/01/17 07:30:00 AM,43.466,,,
55,10/01/17 09:00:00 AM,43.282,,,
56,10/01/17 10:30:00 AM,43.466,,,
57,10/01/17 12:00:00 PM,43.831,,,
58,10/01/17 01:30:00 PM,44.560,,,
59,10/01/17 03:00:00 PM,44.922,,,
60,10/01/17 04:30:00 PM,45.104,,,
61,10/01/17 06:00:00 PM,45.104,,,
62,10/01/17 07:30:00 PM,44.560,,,
63,10/01/17 09:00:00 PM,44.013,,,
64,10/01/17 10:30:00 PM,43.466,,,
65,10/02/17 12:00:00 AM,43.099,,,
66,10/02/17 01:30:00 AM,42.915,,,
67,10/02/17 03:00:00 AM,42.363,,,
68,10/02/17 04:30:00 AM,41.994,,,
69,10/02/17 06:00:00 AM,41.810,,,
70,10/02/17 07:30:00 AM,41.625,,,
71,10/02/17 09:00:00 AM,41.625,,,
72,10/02/17 10:30:00 AM,41.625,,,
73,10/02/17 12:00:00 PM,42.548,,,
74,10/02/17 01:30:00 PM,43.099,,,
75,10/02/17 03:00:00 PM,43.831,,,
76,10/02/17 04:30:00 PM,44.013,,,
77,10/02/17 06:00:00 PM,44.013,,,
78,10/02/17 07:30:00 PM,43.648,,,
79,10/02/17 09:00:00 PM,43.282,,,
80,10/02/17 10:30:00 PM,42.732,,,
81,10/03/17 12:00:00 AM,42.363,,,
82,10/03/17 01:30:00 AM,42.179,,,
83,10/03/17 03:00:00 AM,41.810,,,
84,10/03/17 04:30:00 AM,41.625,,,
85,10/03/17 06:00:00 AM,41.254,,,
86,10/03/17 07:30:00 AM,40.881,,,
87,10/03/17 09:00:00 AM,40.509,,,
88,10/03/17 10:30:00 AM,40.321,,,
89,10/03/17 12:00:00 PM,40.881,,,
90,10/03/17 01:30:00 PM,41.625,,,
91,10/03/17 03:00:00 PM,42.548,,,
92,10/03/17 04:30:00 PM,43.099,,,
93,10/03/17 06:00:00 PM,43.099,,,
94,10/03/17 07:30:00 PM,42.732,,,
95,10/03/17 09:00:00 PM,42.363,,,
96,10/03/17 10:30:00 PM,41.994,,,
97,10/04/17 12:00:00 AM,41.994,,,
98,10/04/17 01:30:00 AM,41.994,,,
99,10/04/17 03:00:00 AM,41.994,,,
100,10/04/17 04:30:00 AM,41.994,,,
101,10/04/17 06:00:00 AM,41.994,,,
102,10/04/17 07:30:00 AM,41.810,,,
103,10/04/17 09:00:00 AM,41.810,,,
104,10/04/17 10:30:00 AM,42.179,,,
105,10/04/17 12:00:00 PM,42.732,,,
106,10/04/17 01:30:00 PM,43.648,,,
107,10/04/17 03:00:00 PM,44.013,,,
108,10/04/17 04:30:00 PM,44.560,,,
109,10/04/17 06:00:00 PM,44.560,,,
110,10/04/17 07:30:00 PM,44.195,,,
111,10/04/17 09:00:00 PM,43.648,,,
112,10/04/17 10:30:00 PM,43.099,,,
113,10/05/17 12:00:00 AM,42.548,,,
114,10/05/17 01:30:00 AM,42.179,,,
115,10/05/17 03:00:00 AM,41.810,,,
116,10/05/17 04:30:00 AM,41.439,,,
117,10/05/17 06:00:00 AM,41.254,,,
118,10/05/17 07:30:00 AM,40.881,,,
119,10/05/17 09:00:00 AM,40.696,,,
120,10/05/17 10:30:00 AM,40.696,,,
121,10/05/17 12:00:00 PM,41.625,,,
122,10/05/17 01:30:00 PM,42.732,,,
123,10/05/17 03:00:00 PM,43.648,,,
124,10/05/17 04:30:00 PM,44.195,,,
125,10/05/17 06:00:00 PM,44.013,,,
126,10/05/17 07:30:00 PM,43.831,,,
127,10/05/17 09:00:00 PM,43.466,,,
128,10/05/17 10:30:00 PM,42.915,,,
129,10/06/17 12:00:00 AM,42.548,,,
130,10/06/17 01:30:00 AM,41.994,,,
131,10/06/17 03:00:00 AM,41.625,,,
132,10/06/17 04:30:00 AM,41.254,,,
133,10/06/17 06:00:00 AM,41.067,,,
134,10/06/17 07:30:00 AM,40.696,,,
135,10/06/17 09:00:00 AM,40.509,,,
136,10/06/17 10:30:00 AM,40.696,,,
137,10/06/17 12:00:00 PM,41.254,,,
138,10/06/17 01:30:00 PM,41.994,,,
139,10/06/17 03:00:00 PM,42.915,,,
140,10/06/17 04:30:00 PM,43.466,,,
141,10/06/17 06:00:00 PM,43.466,,,
142,10/06/17 07:30:00 PM,43.282,,,
143,10/06/17 09:00:00 PM,42.915,,,
144,10/06/17 10:30:00 PM,42.363,,,
145,10/07/17 12:00:00 AM,42.179,,,
146,10/07/17 01:30:00 AM,41.810,,,
147,10/07/17 03:00:00 AM,41.625,,,
148,10/07/17 04:30:00 AM,41.439,,,
149,10/07/17 06:00:00 AM,41.254,,,
150,10/07/17 07:30:00 AM,41.067,,,
151,10/07/17 09:00:00 AM,41.067,,,
152,10/07/17 10:30:00 AM,41.439,,,
153,10/07/17 12:00:00 PM,42.179,,,
154,10/07/17 01:30:00 PM,43.099,,,
155,10/07/17 03:00:00 PM,43.831,,,
156,10/07/17 04:30:00 PM,44.195,,,
157,10/07/17 06:00:00 PM,44.195,,,
158,10/07/17 07:30:00 PM,44.013,,,
159,10/07/17 09:00:00 PM,44.013,,,
160,10/07/17 10:30:00 PM,43.831,,,
161,10/08/17 12:00:00 AM,43.648,,,
162,10/08/17 01:30:00 AM,43.466,,,
163,10/08/17 03:00:00 AM,43.282,,,
164,10/08/17 04:30:00 AM,42.915,,,
165,10/08/17 06:00:00 AM,42.548,,,
166,10/08/17 07:30:00 AM,42.363,,,
167,10/08/17 09:00:00 AM,42.179,,,
168,10/08/17 10:30:00 AM,42.179,,,
169,10/08/17 12:00:00 PM,42.179,,,
170,10/08/17 01:30:00 PM,44.379,,,
171,10/08/17 03:00:00 PM,43.466,,,
172,10/08/17 04:30:00 PM,43.466,,,
173,10/08/17 06:00:00 PM,43.099,,,
174,10/08/17 07:30:00 PM,42.363,,,
