"Plot Title: 20168523"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20168523, SEN S/N: 20168523)","Coupler Attached (LGR S/N: 20168523)","Host Connected (LGR S/N: 20168523)","End Of File (LGR S/N: 20168523)"
1,09/06/17 12:00:00 AM,78.449,,,
2,09/06/17 01:30:00 AM,74.791,,,
3,09/06/17 03:00:00 AM,71.856,,,
4,09/06/17 04:30:00 AM,69.622,,,
5,09/06/17 06:00:00 AM,67.564,,,
6,09/06/17 07:30:00 AM,65.851,,,
7,09/06/17 09:00:00 AM,64.652,,,
8,09/06/17 10:30:00 AM,67.050,,,
9,09/06/17 12:00:00 PM,77.050,,,
10,09/06/17 01:30:00 PM,90.867,,,
11,09/06/17 03:00:00 PM,99.885,,,
12,09/06/17 04:30:00 PM,102.900,,,
13,09/06/17 06:00:00 PM,103.307,,,
14,09/06/17 07:30:00 PM,95.976,,,
15,09/06/17 09:00:00 PM,87.915,,,
16,09/06/17 10:30:00 PM,81.090,,,
17,09/07/17 12:00:00 AM,76.181,,,
18,09/07/17 01:30:00 AM,72.718,,,
19,09/07/17 03:00:00 AM,69.793,,,
20,09/07/17 04:30:00 AM,67.564,,,
21,09/07/17 06:00:00 AM,65.680,,,
22,09/07/17 07:30:00 AM,64.139,,,
23,09/07/17 09:00:00 AM,63.111,,,
24,09/07/17 10:30:00 AM,65.509,,,
25,09/07/17 12:00:00 PM,74.446,,,
26,09/07/17 01:30:00 PM,86.277,,,
27,09/07/17 03:00:00 PM,94.633,,,
28,09/07/17 04:30:00 PM,99.093,,,
29,09/07/17 06:00:00 PM,99.885,,,
30,09/07/17 07:30:00 PM,93.304,,,
31,09/07/17 09:00:00 PM,86.097,,,
32,09/07/17 10:30:00 PM,80.029,,,
33,09/08/17 12:00:00 AM,75.659,,,
34,09/08/17 01:30:00 AM,72.891,,,
35,09/08/17 03:00:00 AM,70.824,,,
36,09/08/17 04:30:00 AM,69.964,,,
37,09/08/17 06:00:00 AM,69.449,,,
38,09/08/17 07:30:00 AM,68.763,,,
39,09/08/17 09:00:00 AM,68.077,,,
40,09/08/17 10:30:00 AM,69.964,,,
41,09/08/17 12:00:00 PM,78.975,,,
42,09/08/17 01:30:00 PM,92.737,,,
43,09/08/17 03:00:00 PM,95.783,,,
44,09/08/17 04:30:00 PM,91.240,,,
45,09/08/17 06:00:00 PM,95.016,,,
