"Plot Title: 20168506"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168506, SEN S/N: 20168506)","Coupler Attached (LGR S/N: 20168506)","Host Connected (LGR S/N: 20168506)","End Of File (LGR S/N: 20168506)"
1,09/26/17 12:00:00 AM,45.648,,,
2,09/26/17 01:30:00 AM,44.195,,,
3,09/26/17 03:00:00 AM,43.282,,,
4,09/26/17 04:30:00 AM,42.363,,,
5,09/26/17 06:00:00 AM,41.625,,,
6,09/26/17 07:30:00 AM,40.881,,,
7,09/26/17 09:00:00 AM,40.509,,,
8,09/26/17 10:30:00 AM,40.881,,,
9,09/26/17 12:00:00 PM,53.623,,,
10,09/26/17 01:30:00 PM,58.131,,,
11,09/26/17 03:00:00 PM,59.508,,,
12,09/26/17 04:30:00 PM,56.577,,,
13,09/26/17 06:00:00 PM,53.798,,,
14,09/26/17 07:30:00 PM,51.346,,,
15,09/26/17 09:00:00 PM,49.404,,,
16,09/26/17 10:30:00 PM,47.624,,,
17,09/27/17 12:00:00 AM,46.369,,,
18,09/27/17 01:30:00 AM,45.104,,,
19,09/27/17 03:00:00 AM,44.195,,,
20,09/27/17 04:30:00 AM,43.282,,,
21,09/27/17 06:00:00 AM,42.548,,,
22,09/27/17 07:30:00 AM,41.810,,,
23,09/27/17 09:00:00 AM,41.439,,,
24,09/27/17 10:30:00 AM,41.625,,,
25,09/27/17 12:00:00 PM,54.669,,,
26,09/27/17 01:30:00 PM,60.195,,,
27,09/27/17 03:00:00 PM,62.083,,,
28,09/27/17 04:30:00 PM,58.993,,,
29,09/27/17 06:00:00 PM,56.057,,,
30,09/27/17 07:30:00 PM,53.798,,,
31,09/27/17 09:00:00 PM,51.523,,,
32,09/27/17 10:30:00 PM,49.759,,,
33,09/28/17 12:00:00 AM,48.517,,,
34,09/28/17 01:30:00 AM,47.266,,,
35,09/28/17 03:00:00 AM,46.369,,,
36,09/28/17 04:30:00 AM,45.648,,,
37,09/28/17 06:00:00 AM,44.742,,,
38,09/28/17 07:30:00 AM,44.013,,,
39,09/28/17 09:00:00 AM,43.648,,,
40,09/28/17 10:30:00 AM,44.013,,,
41,09/28/17 12:00:00 PM,53.973,,,
42,09/28/17 01:30:00 PM,59.508,,,
43,09/28/17 03:00:00 PM,61.398,,,
44,09/28/17 04:30:00 PM,59.164,,,
45,09/28/17 06:00:00 PM,56.750,,,
46,09/28/17 07:30:00 PM,54.842,,,
47,09/28/17 09:00:00 PM,52.750,,,
48,09/28/17 10:30:00 PM,50.819,,,
49,09/29/17 12:00:00 AM,49.404,,,
50,09/29/17 01:30:00 AM,48.517,,,
51,09/29/17 03:00:00 AM,48.160,,,
52,09/29/17 04:30:00 AM,47.266,,,
53,09/29/17 06:00:00 AM,46.728,,,
54,09/29/17 07:30:00 AM,46.728,,,
55,09/29/17 09:00:00 AM,47.088,,,
56,09/29/17 10:30:00 AM,48.517,,,
57,09/29/17 12:00:00 PM,53.973,,,
58,09/29/17 01:30:00 PM,57.958,,,
59,09/29/17 03:00:00 PM,60.195,,,
60,09/29/17 04:30:00 PM,58.647,,,
61,09/29/17 06:00:00 PM,56.230,,,
62,09/29/17 07:30:00 PM,54.495,,,
63,09/29/17 09:00:00 PM,52.576,,,
64,09/29/17 10:30:00 PM,50.643,,,
65,09/30/17 12:00:00 AM,49.228,,,
66,09/30/17 01:30:00 AM,47.982,,,
67,09/30/17 03:00:00 AM,46.908,,,
68,09/30/17 04:30:00 AM,46.188,,,
69,09/30/17 06:00:00 AM,45.828,,,
70,09/30/17 07:30:00 AM,46.008,,,
71,09/30/17 09:00:00 AM,46.548,,,
72,09/30/17 10:30:00 AM,47.802,,,
73,09/30/17 12:00:00 PM,49.937,,,
74,09/30/17 01:30:00 PM,50.995,,,
75,09/30/17 03:00:00 PM,52.050,,,
76,09/30/17 04:30:00 PM,52.925,,,
77,09/30/17 06:00:00 PM,51.874,,,
78,09/30/17 07:30:00 PM,50.113,,,
79,09/30/17 09:00:00 PM,49.228,,,
80,09/30/17 10:30:00 PM,47.982,,,
81,10/01/17 12:00:00 AM,47.088,,,
82,10/01/17 01:30:00 AM,45.828,,,
83,10/01/17 03:00:00 AM,44.742,,,
84,10/01/17 04:30:00 AM,43.831,,,
85,10/01/17 06:00:00 AM,43.282,,,
86,10/01/17 07:30:00 AM,43.099,,,
87,10/01/17 09:00:00 AM,43.282,,,
88,10/01/17 10:30:00 AM,44.379,,,
89,10/01/17 12:00:00 PM,47.088,,,
90,10/01/17 01:30:00 PM,51.172,,,
91,10/01/17 03:00:00 PM,50.995,,,
92,10/01/17 04:30:00 PM,49.582,,,
93,10/01/17 06:00:00 PM,48.871,,,
94,10/01/17 07:30:00 PM,47.266,,,
95,10/01/17 09:00:00 PM,45.648,,,
96,10/01/17 10:30:00 PM,44.379,,,
97,10/02/17 12:00:00 AM,43.466,,,
98,10/02/17 01:30:00 AM,42.732,,,
99,10/02/17 03:00:00 AM,41.625,,,
100,10/02/17 04:30:00 AM,40.881,,,
101,10/02/17 06:00:00 AM,40.881,,,
102,10/02/17 07:30:00 AM,40.881,,,
103,10/02/17 09:00:00 AM,41.067,,,
104,10/02/17 10:30:00 AM,41.994,,,
105,10/02/17 12:00:00 PM,45.466,,,
106,10/02/17 01:30:00 PM,49.050,,,
107,10/02/17 03:00:00 PM,52.050,,,
108,10/02/17 04:30:00 PM,50.643,,,
109,10/02/17 06:00:00 PM,48.339,,,
110,10/02/17 07:30:00 PM,47.088,,,
111,10/02/17 09:00:00 PM,45.466,,,
112,10/02/17 10:30:00 PM,44.195,,,
113,10/03/17 12:00:00 AM,43.099,,,
114,10/03/17 01:30:00 AM,42.548,,,
115,10/03/17 03:00:00 AM,41.994,,,
116,10/03/17 04:30:00 AM,41.067,,,
117,10/03/17 06:00:00 AM,40.134,,,
118,10/03/17 07:30:00 AM,39.384,,,
119,10/03/17 09:00:00 AM,38.629,,,
120,10/03/17 10:30:00 AM,38.440,,,
121,10/03/17 12:00:00 PM,47.982,,,
122,10/03/17 01:30:00 PM,53.623,,,
123,10/03/17 03:00:00 PM,54.322,,,
124,10/03/17 04:30:00 PM,52.050,,,
125,10/03/17 06:00:00 PM,49.759,,,
126,10/03/17 07:30:00 PM,47.802,,,
127,10/03/17 09:00:00 PM,46.008,,,
128,10/03/17 10:30:00 PM,44.560,,,
129,10/04/17 12:00:00 AM,44.379,,,
130,10/04/17 01:30:00 AM,44.195,,,
131,10/04/17 03:00:00 AM,44.195,,,
132,10/04/17 04:30:00 AM,43.831,,,
133,10/04/17 06:00:00 AM,43.466,,,
134,10/04/17 07:30:00 AM,42.915,,,
135,10/04/17 09:00:00 AM,43.282,,,
136,10/04/17 10:30:00 AM,44.013,,,
137,10/04/17 12:00:00 PM,48.339,,,
138,10/04/17 01:30:00 PM,52.576,,,
139,10/04/17 03:00:00 PM,52.576,,,
140,10/04/17 04:30:00 PM,52.050,,,
141,10/04/17 06:00:00 PM,50.290,,,
142,10/04/17 07:30:00 PM,48.160,,,
143,10/04/17 09:00:00 PM,46.548,,,
144,10/04/17 10:30:00 PM,45.104,,,
145,10/05/17 12:00:00 AM,43.831,,,
146,10/05/17 01:30:00 AM,42.732,,,
147,10/05/17 03:00:00 AM,41.810,,,
148,10/05/17 04:30:00 AM,41.067,,,
149,10/05/17 06:00:00 AM,40.696,,,
150,10/05/17 07:30:00 AM,39.947,,,
151,10/05/17 09:00:00 AM,39.760,,,
152,10/05/17 10:30:00 AM,39.947,,,
153,10/05/17 12:00:00 PM,48.160,,,
154,10/05/17 01:30:00 PM,54.669,,,
155,10/05/17 03:00:00 PM,57.268,,,
156,10/05/17 04:30:00 PM,54.842,,,
157,10/05/17 06:00:00 PM,51.874,,,
158,10/05/17 07:30:00 PM,49.937,,,
159,10/05/17 09:00:00 PM,48.160,,,
160,10/05/17 10:30:00 PM,46.548,,,
161,10/06/17 12:00:00 AM,45.286,,,
162,10/06/17 01:30:00 AM,44.013,,,
163,10/06/17 03:00:00 AM,42.915,,,
164,10/06/17 04:30:00 AM,41.994,,,
165,10/06/17 06:00:00 AM,41.254,,,
166,10/06/17 07:30:00 AM,40.509,,,
167,10/06/17 09:00:00 AM,40.134,,,
168,10/06/17 10:30:00 AM,40.321,,,
169,10/06/17 12:00:00 PM,48.871,,,
170,10/06/17 01:30:00 PM,55.884,,,
171,10/06/17 03:00:00 PM,57.958,,,
172,10/06/17 04:30:00 PM,54.669,,,
173,10/06/17 06:00:00 PM,52.401,,,
174,10/06/17 07:30:00 PM,50.113,,,
175,10/06/17 09:00:00 PM,48.160,,,
176,10/06/17 10:30:00 PM,46.548,,,
177,10/07/17 12:00:00 AM,45.286,,,
178,10/07/17 01:30:00 AM,44.195,,,
179,10/07/17 03:00:00 AM,43.282,,,
180,10/07/17 04:30:00 AM,42.548,,,
