"Plot Title: 20168489"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168489, SEN S/N: 20168489)","Coupler Attached (LGR S/N: 20168489)","Host Connected (LGR S/N: 20168489)","End Of File (LGR S/N: 20168489)"
1,09/28/17 12:00:00 AM,40.321,,,
2,09/28/17 01:30:00 AM,39.947,,,
3,09/28/17 03:00:00 AM,39.573,,,
4,09/28/17 04:30:00 AM,39.007,,,
5,09/28/17 06:00:00 AM,38.629,,,
6,09/28/17 07:30:00 AM,38.250,,,
7,09/28/17 09:00:00 AM,38.061,,,
8,09/28/17 10:30:00 AM,38.250,,,
9,09/28/17 12:00:00 PM,39.384,,,
10,09/28/17 01:30:00 PM,41.067,,,
11,09/28/17 03:00:00 PM,42.363,,,
12,09/28/17 04:30:00 PM,43.466,,,
13,09/28/17 06:00:00 PM,44.195,,,
14,09/28/17 07:30:00 PM,44.195,,,
15,09/28/17 09:00:00 PM,43.831,,,
16,09/28/17 10:30:00 PM,43.099,,,
17,09/29/17 12:00:00 AM,42.363,,,
18,09/29/17 01:30:00 AM,41.810,,,
19,09/29/17 03:00:00 AM,41.625,,,
20,09/29/17 04:30:00 AM,41.254,,,
21,09/29/17 06:00:00 AM,40.881,,,
22,09/29/17 07:30:00 AM,40.881,,,
23,09/29/17 09:00:00 AM,41.254,,,
24,09/29/17 10:30:00 AM,42.363,,,
25,09/29/17 12:00:00 PM,44.379,,,
26,09/29/17 01:30:00 PM,45.104,,,
27,09/29/17 03:00:00 PM,45.466,,,
28,09/29/17 04:30:00 PM,45.648,,,
29,09/29/17 06:00:00 PM,46.008,,,
30,09/29/17 07:30:00 PM,46.008,,,
31,09/29/17 09:00:00 PM,45.104,,,
32,09/29/17 10:30:00 PM,44.195,,,
33,09/30/17 12:00:00 AM,43.099,,,
34,09/30/17 01:30:00 AM,42.363,,,
35,09/30/17 03:00:00 AM,41.439,,,
36,09/30/17 04:30:00 AM,40.881,,,
37,09/30/17 06:00:00 AM,40.509,,,
38,09/30/17 07:30:00 AM,40.509,,,
39,09/30/17 09:00:00 AM,40.881,,,
40,09/30/17 10:30:00 AM,41.810,,,
41,09/30/17 12:00:00 PM,43.282,,,
42,09/30/17 01:30:00 PM,44.379,,,
43,09/30/17 03:00:00 PM,45.466,,,
