"Plot Title: 20168492"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168492, SEN S/N: 20168492)","Coupler Attached (LGR S/N: 20168492)","Host Connected (LGR S/N: 20168492)","End Of File (LGR S/N: 20168492)"
1,09/26/17 12:00:00 AM,51.346,,,
2,09/26/17 01:30:00 AM,49.759,,,
3,09/26/17 03:00:00 AM,48.339,,,
4,09/26/17 04:30:00 AM,47.088,,,
5,09/26/17 06:00:00 AM,46.008,,,
6,09/26/17 07:30:00 AM,45.104,,,
7,09/26/17 09:00:00 AM,44.742,,,
8,09/26/17 10:30:00 AM,47.088,,,
9,09/26/17 12:00:00 PM,53.973,,,
10,09/26/17 01:30:00 PM,60.539,,,
11,09/26/17 03:00:00 PM,67.050,,,
12,09/26/17 04:30:00 PM,69.107,,,
13,09/26/17 06:00:00 PM,68.934,,,
14,09/26/17 07:30:00 PM,64.996,,,
15,09/26/17 09:00:00 PM,60.539,,,
16,09/26/17 10:30:00 PM,57.614,,,
17,09/27/17 12:00:00 AM,55.364,,,
18,09/27/17 01:30:00 AM,53.449,,,
19,09/27/17 03:00:00 AM,51.874,,,
20,09/27/17 04:30:00 AM,50.643,,,
21,09/27/17 06:00:00 AM,49.404,,,
22,09/27/17 07:30:00 AM,48.339,,,
23,09/27/17 09:00:00 AM,47.802,,,
24,09/27/17 10:30:00 AM,50.113,,,
25,09/27/17 12:00:00 PM,56.057,,,
26,09/27/17 01:30:00 PM,63.282,,,
27,09/27/17 03:00:00 PM,69.622,,,
28,09/27/17 04:30:00 PM,72.718,,,
29,09/27/17 06:00:00 PM,72.028,,,
30,09/27/17 07:30:00 PM,67.735,,,
31,09/27/17 09:00:00 PM,63.111,,,
32,09/27/17 10:30:00 PM,60.368,,,
33,09/28/17 12:00:00 AM,58.131,,,
34,09/28/17 01:30:00 AM,56.404,,,
35,09/28/17 03:00:00 AM,54.842,,,
36,09/28/17 04:30:00 AM,53.449,,,
37,09/28/17 06:00:00 AM,52.225,,,
38,09/28/17 07:30:00 AM,50.995,,,
39,09/28/17 09:00:00 AM,50.466,,,
40,09/28/17 10:30:00 AM,52.225,,,
41,09/28/17 12:00:00 PM,57.096,,,
42,09/28/17 01:30:00 PM,63.797,,,
43,09/28/17 03:00:00 PM,69.793,,,
44,09/28/17 04:30:00 PM,71.168,,,
45,09/28/17 06:00:00 PM,68.592,,,
46,09/28/17 07:30:00 PM,65.509,,,
47,09/28/17 09:00:00 PM,61.912,,,
48,09/28/17 10:30:00 PM,59.337,,,
49,09/29/17 12:00:00 AM,57.441,,,
50,09/29/17 01:30:00 AM,56.057,,,
51,09/29/17 03:00:00 AM,55.189,,,
52,09/29/17 04:30:00 AM,54.147,,,
53,09/29/17 06:00:00 AM,53.449,,,
54,09/29/17 07:30:00 AM,52.925,,,
55,09/29/17 09:00:00 AM,53.100,,,
56,09/29/17 10:30:00 AM,54.669,,,
57,09/29/17 12:00:00 PM,58.820,,,
58,09/29/17 01:30:00 PM,63.455,,,
59,09/29/17 03:00:00 PM,66.537,,,
60,09/29/17 04:30:00 PM,71.168,,,
61,09/29/17 06:00:00 PM,69.622,,,
62,09/29/17 07:30:00 PM,65.851,,,
63,09/29/17 09:00:00 PM,62.254,,,
