"Plot Title: 20168517"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168517, SEN S/N: 20168517)","Coupler Attached (LGR S/N: 20168517)","Host Connected (LGR S/N: 20168517)","End Of File (LGR S/N: 20168517)"
1,09/16/17 12:00:00 AM,45.828,,,
2,09/16/17 01:30:00 AM,43.282,,,
3,09/16/17 03:00:00 AM,42.915,,,
4,09/16/17 04:30:00 AM,41.810,,,
5,09/16/17 06:00:00 AM,40.321,,,
6,09/16/17 07:30:00 AM,38.818,,,
7,09/16/17 09:00:00 AM,39.196,,,
8,09/16/17 10:30:00 AM,48.695,,,
9,09/16/17 12:00:00 PM,66.022,,,
10,09/16/17 01:30:00 PM,81.797,,,
11,09/16/17 03:00:00 PM,91.987,,,
12,09/16/17 04:30:00 PM,94.444,,,
13,09/16/17 06:00:00 PM,82.686,,,
14,09/16/17 07:30:00 PM,66.366,,,
15,09/16/17 09:00:00 PM,57.441,,,
16,09/16/17 10:30:00 PM,53.274,,,
17,09/17/17 12:00:00 AM,48.871,,,
18,09/17/17 01:30:00 AM,45.286,,,
19,09/17/17 03:00:00 AM,42.915,,,
20,09/17/17 04:30:00 AM,41.439,,,
21,09/17/17 06:00:00 AM,40.509,,,
22,09/17/17 07:30:00 AM,40.321,,,
23,09/17/17 09:00:00 AM,42.363,,,
24,09/17/17 10:30:00 AM,50.290,,,
25,09/17/17 12:00:00 PM,69.964,,,
26,09/17/17 01:30:00 PM,79.502,,,
27,09/17/17 03:00:00 PM,89.384,,,
28,09/17/17 04:30:00 PM,98.503,,,
29,09/17/17 06:00:00 PM,87.186,,,
30,09/17/17 07:30:00 PM,70.308,,,
31,09/17/17 09:00:00 PM,61.227,,,
32,09/17/17 10:30:00 PM,55.884,,,
33,09/18/17 12:00:00 AM,51.699,,,
34,09/18/17 01:30:00 AM,48.871,,,
35,09/18/17 03:00:00 AM,46.728,,,
36,09/18/17 04:30:00 AM,45.104,,,
37,09/18/17 06:00:00 AM,43.831,,,
38,09/18/17 07:30:00 AM,43.466,,,
39,09/18/17 09:00:00 AM,46.188,,,
40,09/18/17 10:30:00 AM,58.820,,,
41,09/18/17 12:00:00 PM,72.028,,,
42,09/18/17 01:30:00 PM,87.733,,,
43,09/18/17 03:00:00 PM,85.014,,,
44,09/18/17 04:30:00 PM,88.099,,,
45,09/18/17 06:00:00 PM,72.028,,,
46,09/18/17 07:30:00 PM,64.652,,,
47,09/18/17 09:00:00 PM,58.476,,,
48,09/18/17 10:30:00 PM,55.884,,,
49,09/19/17 12:00:00 AM,54.147,,,
50,09/19/17 01:30:00 AM,52.925,,,
51,09/19/17 03:00:00 AM,51.346,,,
52,09/19/17 04:30:00 AM,50.290,,,
53,09/19/17 06:00:00 AM,48.695,,,
54,09/19/17 07:30:00 AM,46.908,,,
55,09/19/17 09:00:00 AM,42.915,,,
56,09/19/17 10:30:00 AM,43.099,,,
57,09/19/17 12:00:00 PM,47.982,,,
58,09/19/17 01:30:00 PM,64.310,,,
59,09/19/17 03:00:00 PM,77.400,,,
60,09/19/17 04:30:00 PM,65.338,,,
61,09/19/17 06:00:00 PM,69.793,,,
62,09/19/17 07:30:00 PM,56.923,,,
63,09/19/17 09:00:00 PM,50.819,,,
64,09/19/17 10:30:00 PM,47.266,,,
65,09/20/17 12:00:00 AM,44.560,,,
66,09/20/17 01:30:00 AM,42.732,,,
67,09/20/17 03:00:00 AM,41.067,,,
68,09/20/17 04:30:00 AM,40.134,,,
69,09/20/17 06:00:00 AM,38.818,,,
70,09/20/17 07:30:00 AM,38.061,,,
71,09/20/17 09:00:00 AM,39.947,,,
72,09/20/17 10:30:00 AM,47.982,,,
