"Plot Title: 20168502"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168502, SEN S/N: 20168502)","Coupler Attached (LGR S/N: 20168502)","Host Connected (LGR S/N: 20168502)","End Of File (LGR S/N: 20168502)"
1,09/16/17 12:00:00 AM,51.874,,,
2,09/16/17 01:30:00 AM,49.759,,,
3,09/16/17 03:00:00 AM,48.339,,,
4,09/16/17 04:30:00 AM,47.266,,,
5,09/16/17 06:00:00 AM,46.188,,,
6,09/16/17 07:30:00 AM,44.922,,,
7,09/16/17 09:00:00 AM,44.195,,,
8,09/16/17 10:30:00 AM,44.013,,,
9,09/16/17 12:00:00 PM,52.225,,,
10,09/16/17 01:30:00 PM,60.712,,,
11,09/16/17 03:00:00 PM,66.366,,,
12,09/16/17 04:30:00 PM,71.856,,,
13,09/16/17 06:00:00 PM,73.753,,,
14,09/16/17 07:30:00 PM,70.480,,,
15,09/16/17 09:00:00 PM,63.968,,,
16,09/16/17 10:30:00 PM,59.680,,,
17,09/17/17 12:00:00 AM,56.057,,,
18,09/17/17 01:30:00 AM,52.925,,,
19,09/17/17 03:00:00 AM,50.466,,,
20,09/17/17 04:30:00 AM,48.695,,,
21,09/17/17 06:00:00 AM,47.266,,,
22,09/17/17 07:30:00 AM,46.369,,,
23,09/17/17 09:00:00 AM,46.188,,,
24,09/17/17 10:30:00 AM,48.160,,,
25,09/17/17 12:00:00 PM,59.680,,,
26,09/17/17 01:30:00 PM,63.797,,,
27,09/17/17 03:00:00 PM,68.763,,,
28,09/17/17 04:30:00 PM,75.659,,,
29,09/17/17 06:00:00 PM,78.624,,,
30,09/17/17 07:30:00 PM,76.006,,,
31,09/17/17 09:00:00 PM,69.449,,,
32,09/17/17 10:30:00 PM,64.996,,,
33,09/18/17 12:00:00 AM,61.227,,,
34,09/18/17 01:30:00 AM,58.131,,,
35,09/18/17 03:00:00 AM,55.884,,,
36,09/18/17 04:30:00 AM,53.973,,,
37,09/18/17 06:00:00 AM,52.401,,,
38,09/18/17 07:30:00 AM,51.172,,,
39,09/18/17 09:00:00 AM,50.995,,,
40,09/18/17 10:30:00 AM,52.225,,,
41,09/18/17 12:00:00 PM,62.083,,,
42,09/18/17 01:30:00 PM,68.592,,,
43,09/18/17 03:00:00 PM,71.683,,,
44,09/18/17 04:30:00 PM,75.139,,,
45,09/18/17 06:00:00 PM,73.580,,,
46,09/18/17 07:30:00 PM,70.137,,,
47,09/18/17 09:00:00 PM,63.968,,,
48,09/18/17 10:30:00 PM,60.024,,,
49,09/19/17 12:00:00 AM,58.131,,,
50,09/19/17 01:30:00 AM,56.404,,,
51,09/19/17 03:00:00 AM,54.669,,,
52,09/19/17 04:30:00 AM,53.100,,,
53,09/19/17 06:00:00 AM,51.874,,,
54,09/19/17 07:30:00 AM,50.113,,,
55,09/19/17 09:00:00 AM,47.446,,,
56,09/19/17 10:30:00 AM,46.908,,,
57,09/19/17 12:00:00 PM,47.624,,,
58,09/19/17 01:30:00 PM,53.623,,,
59,09/19/17 03:00:00 PM,60.024,,,
60,09/19/17 04:30:00 PM,61.398,,,
61,09/19/17 06:00:00 PM,62.769,,,
62,09/19/17 07:30:00 PM,62.598,,,
63,09/19/17 09:00:00 PM,57.614,,,
64,09/19/17 10:30:00 PM,53.449,,,
65,09/20/17 12:00:00 AM,50.819,,,
66,09/20/17 01:30:00 AM,49.228,,,
67,09/20/17 03:00:00 AM,47.802,,,
68,09/20/17 04:30:00 AM,46.728,,,
69,09/20/17 06:00:00 AM,45.648,,,
70,09/20/17 07:30:00 AM,44.742,,,
71,09/20/17 09:00:00 AM,44.742,,,
72,09/20/17 10:30:00 AM,46.008,,,
73,09/20/17 12:00:00 PM,51.699,,,
74,09/20/17 01:30:00 PM,58.476,,,
75,09/20/17 03:00:00 PM,60.883,,,
76,09/20/17 04:30:00 PM,65.509,,,
77,09/20/17 06:00:00 PM,62.425,,,
78,09/20/17 07:30:00 PM,60.195,,,
79,09/20/17 09:00:00 PM,58.131,,,
80,09/20/17 10:30:00 PM,56.230,,,
81,09/21/17 12:00:00 AM,54.842,,,
82,09/21/17 01:30:00 AM,54.147,,,
83,09/21/17 03:00:00 AM,52.925,,,
84,09/21/17 04:30:00 AM,52.050,,,
85,09/21/17 06:00:00 AM,51.346,,,
86,09/21/17 07:30:00 AM,50.995,,,
87,09/21/17 09:00:00 AM,51.523,,,
88,09/21/17 10:30:00 AM,52.576,,,
89,09/21/17 12:00:00 PM,53.623,,,
90,09/21/17 01:30:00 PM,56.230,,,
91,09/21/17 03:00:00 PM,60.712,,,
92,09/21/17 04:30:00 PM,61.741,,,
93,09/21/17 06:00:00 PM,60.195,,,
94,09/21/17 07:30:00 PM,57.096,,,
95,09/21/17 09:00:00 PM,54.495,,,
96,09/21/17 10:30:00 PM,51.523,,,
97,09/22/17 12:00:00 AM,50.290,,,
98,09/22/17 01:30:00 AM,49.582,,,
99,09/22/17 03:00:00 AM,48.695,,,
100,09/22/17 04:30:00 AM,48.339,,,
101,09/22/17 06:00:00 AM,47.982,,,
102,09/22/17 07:30:00 AM,47.624,,,
103,09/22/17 09:00:00 AM,47.446,,,
104,09/22/17 10:30:00 AM,48.339,,,
105,09/22/17 12:00:00 PM,51.346,,,
106,09/22/17 01:30:00 PM,53.798,,,
107,09/22/17 03:00:00 PM,54.669,,,
108,09/22/17 04:30:00 PM,54.669,,,
109,09/22/17 06:00:00 PM,54.322,,,
110,09/22/17 07:30:00 PM,52.750,,,
111,09/22/17 09:00:00 PM,50.643,,,
112,09/22/17 10:30:00 PM,48.160,,,
113,09/23/17 12:00:00 AM,46.188,,,
114,09/23/17 01:30:00 AM,44.922,,,
115,09/23/17 03:00:00 AM,43.831,,,
116,09/23/17 04:30:00 AM,43.282,,,
117,09/23/17 06:00:00 AM,42.179,,,
118,09/23/17 07:30:00 AM,41.625,,,
119,09/23/17 09:00:00 AM,42.179,,,
120,09/23/17 10:30:00 AM,44.013,,,
121,09/23/17 12:00:00 PM,47.982,,,
122,09/23/17 01:30:00 PM,50.995,,,
123,09/23/17 03:00:00 PM,54.322,,,
124,09/23/17 04:30:00 PM,58.131,,,
125,09/23/17 06:00:00 PM,61.227,,,
126,09/23/17 07:30:00 PM,56.750,,,
127,09/23/17 09:00:00 PM,53.623,,,
128,09/23/17 10:30:00 PM,50.819,,,
129,09/24/17 12:00:00 AM,47.266,,,
130,09/24/17 01:30:00 AM,45.648,,,
131,09/24/17 03:00:00 AM,45.648,,,
132,09/24/17 04:30:00 AM,45.648,,,
133,09/24/17 06:00:00 AM,45.648,,,
134,09/24/17 07:30:00 AM,45.104,,,
135,09/24/17 09:00:00 AM,45.104,,,
136,09/24/17 10:30:00 AM,46.548,,,
137,09/24/17 12:00:00 PM,48.160,,,
138,09/24/17 01:30:00 PM,49.404,,,
139,09/24/17 03:00:00 PM,49.582,,,
140,09/24/17 04:30:00 PM,49.582,,,
141,09/24/17 06:00:00 PM,47.802,,,
142,09/24/17 07:30:00 PM,47.088,,,
143,09/24/17 09:00:00 PM,46.188,,,
144,09/24/17 10:30:00 PM,45.648,,,
145,09/25/17 12:00:00 AM,45.104,,,
146,09/25/17 01:30:00 AM,44.742,,,
147,09/25/17 03:00:00 AM,44.379,,,
148,09/25/17 04:30:00 AM,43.282,,,
149,09/25/17 06:00:00 AM,42.732,,,
150,09/25/17 07:30:00 AM,42.548,,,
151,09/25/17 09:00:00 AM,43.099,,,
152,09/25/17 10:30:00 AM,44.013,,,
153,09/25/17 12:00:00 PM,53.623,,,
154,09/25/17 01:30:00 PM,55.017,,,
155,09/25/17 03:00:00 PM,57.096,,,
156,09/25/17 04:30:00 PM,56.230,,,
157,09/25/17 06:00:00 PM,59.851,,,
158,09/25/17 07:30:00 PM,56.577,,,
159,09/25/17 09:00:00 PM,52.925,,,
160,09/25/17 10:30:00 PM,49.759,,,
161,09/26/17 12:00:00 AM,47.266,,,
162,09/26/17 01:30:00 AM,45.286,,,
163,09/26/17 03:00:00 AM,43.831,,,
