"Plot Title: 20168504"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168504, SEN S/N: 20168504)","Coupler Attached (LGR S/N: 20168504)","Host Connected (LGR S/N: 20168504)","End Of File (LGR S/N: 20168504)"
1,09/26/17 12:00:00 AM,44.379,,,
2,09/26/17 01:30:00 AM,43.099,,,
3,09/26/17 03:00:00 AM,41.994,,,
4,09/26/17 04:30:00 AM,41.067,,,
5,09/26/17 06:00:00 AM,40.134,,,
6,09/26/17 07:30:00 AM,39.573,,,
7,09/26/17 09:00:00 AM,39.196,,,
8,09/26/17 10:30:00 AM,41.067,,,
9,09/26/17 12:00:00 PM,43.831,,,
10,09/26/17 01:30:00 PM,47.266,,,
11,09/26/17 03:00:00 PM,56.404,,,
12,09/26/17 04:30:00 PM,57.614,,,
13,09/26/17 06:00:00 PM,54.147,,,
14,09/26/17 07:30:00 PM,50.819,,,
15,09/26/17 09:00:00 PM,48.339,,,
16,09/26/17 10:30:00 PM,46.369,,,
17,09/27/17 12:00:00 AM,44.742,,,
18,09/27/17 01:30:00 AM,43.466,,,
19,09/27/17 03:00:00 AM,42.548,,,
20,09/27/17 04:30:00 AM,41.625,,,
21,09/27/17 06:00:00 AM,40.881,,,
22,09/27/17 07:30:00 AM,40.321,,,
23,09/27/17 09:00:00 AM,40.134,,,
24,09/27/17 10:30:00 AM,42.179,,,
25,09/27/17 12:00:00 PM,45.104,,,
26,09/27/17 01:30:00 PM,48.160,,,
27,09/27/17 03:00:00 PM,57.785,,,
28,09/27/17 04:30:00 PM,59.508,,,
29,09/27/17 06:00:00 PM,55.711,,,
30,09/27/17 07:30:00 PM,52.401,,,
31,09/27/17 09:00:00 PM,49.937,,,
32,09/27/17 10:30:00 PM,47.982,,,
33,09/28/17 12:00:00 AM,46.728,,,
34,09/28/17 01:30:00 AM,45.466,,,
35,09/28/17 03:00:00 AM,44.560,,,
36,09/28/17 04:30:00 AM,43.648,,,
37,09/28/17 06:00:00 AM,42.915,,,
38,09/28/17 07:30:00 AM,42.179,,,
39,09/28/17 09:00:00 AM,41.810,,,
40,09/28/17 10:30:00 AM,43.831,,,
41,09/28/17 12:00:00 PM,47.266,,,
42,09/28/17 01:30:00 PM,50.819,,,
43,09/28/17 03:00:00 PM,58.820,,,
44,09/28/17 04:30:00 PM,59.508,,,
45,09/28/17 06:00:00 PM,55.711,,,
46,09/28/17 07:30:00 PM,52.925,,,
47,09/28/17 09:00:00 PM,50.643,,,
48,09/28/17 10:30:00 PM,48.695,,,
49,09/29/17 12:00:00 AM,47.266,,,
50,09/29/17 01:30:00 AM,46.548,,,
51,09/29/17 03:00:00 AM,46.369,,,
52,09/29/17 04:30:00 AM,45.466,,,
53,09/29/17 06:00:00 AM,45.104,,,
54,09/29/17 07:30:00 AM,45.286,,,
