"Plot Title: 20168515"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168515, SEN S/N: 20168515)","Coupler Attached (LGR S/N: 20168515)","Host Connected (LGR S/N: 20168515)","End Of File (LGR S/N: 20168515)"
1,09/16/17 12:00:00 AM,46.008,,,
2,09/16/17 01:30:00 AM,44.922,,,
3,09/16/17 03:00:00 AM,44.013,,,
4,09/16/17 04:30:00 AM,43.466,,,
5,09/16/17 06:00:00 AM,42.915,,,
6,09/16/17 07:30:00 AM,42.179,,,
7,09/16/17 09:00:00 AM,41.994,,,
8,09/16/17 10:30:00 AM,42.915,,,
9,09/16/17 12:00:00 PM,44.379,,,
10,09/16/17 01:30:00 PM,45.828,,,
11,09/16/17 03:00:00 PM,46.548,,,
12,09/16/17 04:30:00 PM,46.728,,,
13,09/16/17 06:00:00 PM,46.369,,,
14,09/16/17 07:30:00 PM,45.286,,,
15,09/16/17 09:00:00 PM,44.195,,,
16,09/16/17 10:30:00 PM,43.282,,,
17,09/17/17 12:00:00 AM,42.548,,,
18,09/17/17 01:30:00 AM,41.625,,,
19,09/17/17 03:00:00 AM,40.881,,,
20,09/17/17 04:30:00 AM,40.321,,,
21,09/17/17 06:00:00 AM,39.947,,,
22,09/17/17 07:30:00 AM,39.760,,,
23,09/17/17 09:00:00 AM,40.134,,,
24,09/17/17 10:30:00 AM,42.179,,,
25,09/17/17 12:00:00 PM,44.742,,,
26,09/17/17 01:30:00 PM,47.446,,,
27,09/17/17 03:00:00 PM,48.517,,,
28,09/17/17 04:30:00 PM,49.404,,,
29,09/17/17 06:00:00 PM,48.517,,,
30,09/17/17 07:30:00 PM,47.624,,,
31,09/17/17 09:00:00 PM,46.369,,,
32,09/17/17 10:30:00 PM,45.466,,,
33,09/18/17 12:00:00 AM,44.560,,,
34,09/18/17 01:30:00 AM,43.831,,,
35,09/18/17 03:00:00 AM,43.282,,,
36,09/18/17 04:30:00 AM,42.732,,,
37,09/18/17 06:00:00 AM,42.363,,,
38,09/18/17 07:30:00 AM,41.994,,,
39,09/18/17 09:00:00 AM,42.732,,,
40,09/18/17 10:30:00 AM,44.922,,,
41,09/18/17 12:00:00 PM,48.160,,,
42,09/18/17 01:30:00 PM,50.995,,,
43,09/18/17 03:00:00 PM,52.750,,,
44,09/18/17 04:30:00 PM,53.100,,,
45,09/18/17 06:00:00 PM,52.401,,,
46,09/18/17 07:30:00 PM,51.346,,,
47,09/18/17 09:00:00 PM,50.290,,,
48,09/18/17 10:30:00 PM,49.582,,,
49,09/19/17 12:00:00 AM,48.871,,,
50,09/19/17 01:30:00 AM,48.339,,,
51,09/19/17 03:00:00 AM,47.802,,,
52,09/19/17 04:30:00 AM,47.088,,,
53,09/19/17 06:00:00 AM,46.008,,,
54,09/19/17 07:30:00 AM,45.466,,,
55,09/19/17 09:00:00 AM,43.099,,,
56,09/19/17 10:30:00 AM,42.179,,,
57,09/19/17 12:00:00 PM,41.994,,,
58,09/19/17 01:30:00 PM,44.379,,,
59,09/19/17 03:00:00 PM,45.286,,,
