"Plot Title: 20168527"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20168527, SEN S/N: 20168527)","Coupler Attached (LGR S/N: 20168527)","Host Connected (LGR S/N: 20168527)","End Of File (LGR S/N: 20168527)"
1,09/06/17 12:00:00 AM,61.054,,,
2,09/06/17 01:30:00 AM,58.303,,,
3,09/06/17 03:00:00 AM,56.230,,,
4,09/06/17 04:30:00 AM,54.495,,,
5,09/06/17 06:00:00 AM,53.100,,,
6,09/06/17 07:30:00 AM,51.874,,,
7,09/06/17 09:00:00 AM,51.346,,,
8,09/06/17 10:30:00 AM,53.274,,,
9,09/06/17 12:00:00 PM,56.577,,,
10,09/06/17 01:30:00 PM,61.912,,,
11,09/06/17 03:00:00 PM,67.564,,,
12,09/06/17 04:30:00 PM,71.512,,,
13,09/06/17 06:00:00 PM,73.407,,,
14,09/06/17 07:30:00 PM,73.407,,,
15,09/06/17 09:00:00 PM,68.248,,,
16,09/06/17 10:30:00 PM,62.598,,,
17,09/07/17 12:00:00 AM,58.820,,,
18,09/07/17 01:30:00 AM,56.230,,,
19,09/07/17 03:00:00 AM,54.147,,,
20,09/07/17 04:30:00 AM,52.401,,,
21,09/07/17 06:00:00 AM,51.172,,,
22,09/07/17 07:30:00 AM,50.113,,,
23,09/07/17 09:00:00 AM,49.582,,,
24,09/07/17 10:30:00 AM,51.874,,,
25,09/07/17 12:00:00 PM,56.230,,,
26,09/07/17 01:30:00 PM,61.912,,,
27,09/07/17 03:00:00 PM,67.050,,,
28,09/07/17 04:30:00 PM,70.824,,,
29,09/07/17 06:00:00 PM,72.718,,,
30,09/07/17 07:30:00 PM,72.891,,,
31,09/07/17 09:00:00 PM,68.421,,,
32,09/07/17 10:30:00 PM,63.111,,,
33,09/08/17 12:00:00 AM,59.680,,,
34,09/08/17 01:30:00 AM,57.614,,,
35,09/08/17 03:00:00 AM,56.230,,,
36,09/08/17 04:30:00 AM,56.404,,,
37,09/08/17 06:00:00 AM,56.404,,,
38,09/08/17 07:30:00 AM,56.057,,,
39,09/08/17 09:00:00 AM,56.057,,,
40,09/08/17 10:30:00 AM,58.993,,,
41,09/08/17 12:00:00 PM,61.741,,,
42,09/08/17 01:30:00 PM,64.652,,,
43,09/08/17 03:00:00 PM,66.708,,,
44,09/08/17 04:30:00 PM,68.934,,,
45,09/08/17 06:00:00 PM,72.891,,,
46,09/08/17 07:30:00 PM,74.446,,,
47,09/08/17 09:00:00 PM,69.964,,,
48,09/08/17 10:30:00 PM,66.366,,,
49,09/09/17 12:00:00 AM,64.310,,,
50,09/09/17 01:30:00 AM,62.769,,,
51,09/09/17 03:00:00 AM,61.054,,,
52,09/09/17 04:30:00 AM,58.647,,,
53,09/09/17 06:00:00 AM,56.230,,,
54,09/09/17 07:30:00 AM,54.322,,,
55,09/09/17 09:00:00 AM,53.100,,,
56,09/09/17 10:30:00 AM,53.798,,,
57,09/09/17 12:00:00 PM,56.404,,,
58,09/09/17 01:30:00 PM,60.539,,,
59,09/09/17 03:00:00 PM,65.167,,,
60,09/09/17 04:30:00 PM,69.449,,,
61,09/09/17 06:00:00 PM,70.308,,,
62,09/09/17 07:30:00 PM,70.480,,,
63,09/09/17 09:00:00 PM,66.708,,,
64,09/09/17 10:30:00 PM,63.282,,,
65,09/10/17 12:00:00 AM,62.254,,,
66,09/10/17 01:30:00 AM,60.712,,,
67,09/10/17 03:00:00 AM,59.680,,,
68,09/10/17 04:30:00 AM,57.785,,,
69,09/10/17 06:00:00 AM,55.537,,,
70,09/10/17 07:30:00 AM,53.798,,,
71,09/10/17 09:00:00 AM,52.750,,,
72,09/10/17 10:30:00 AM,53.274,,,
73,09/10/17 12:00:00 PM,55.189,,,
74,09/10/17 01:30:00 PM,59.508,,,
75,09/10/17 03:00:00 PM,63.455,,,
76,09/10/17 04:30:00 PM,67.221,,,
77,09/10/17 06:00:00 PM,69.622,,,
78,09/10/17 07:30:00 PM,71.856,,,
